201360004760,200330745745;200620679140;200920570901;200150747704;200150653463;200920570607;200150621810;200920676616;200610516578;200150592485;200150426761;200920513963;200150447426;200330543156;200730459653;200150528972;200920544479;200330466871;200150560377;200620515454
201610001378,200610410931;200150493214;200330676422;200330858319;200730510133;200610481604;200330956892;200620550060;200680665866;200330570310;200330878230;200330763187;200360757509;200680714491;200620424612;200331052504;200330435124;200950734242;200331030967;200950761036
201360001828,200680574065;200150706352;200920473887;200920418409;200150401665;200920516554;200620427938;200680676593;200920658513;200680547132;200620744774;200920553707;200680685906;200620600740;200920403914;200680735221;200920524321;200680720866;200680753525;200920671826
201150003809,200730468658;200610437076;200610460232;200610406634;200730462875;200610431709;200950541290;200920449733;200920469196;200920512241;200800441890;200800418216;200800464671;200950453270;200330451290;200360403913;200610490361;200920574120;200800410766;200920524208
201680003792,200920606096;200920400131;200920505318;200150755303;200920432254;200920570267;200610407234;200150515086;200920429932;200920433420;200920536298;200730456794;200920407746;200610483189;200330562292;200920587818;200360453079;200360736028;200920660113;200920432717
201800004845,200150673739;200150547778;200920665530;200680727110;200800438531;200150688303;200800521184;200150515993;200920551368;200150728276;200730461038;200920460485;200920448446;200800461811;200800512649;200950717921;200800500003;200800461125;200920426244;200610430772
201360003385,200920640216;200800451960;200730436640;200610414704;200150727423;200920436543;200150537198;200360600307;200920615312;200620692000;200950486130;200920547788;200920539738;200610481565;200800441338;200920638720;200330951027;200330977480;200150420405;200800476221
201920000676,200680593415;200920535648;200620720420;200610492682;200620515831;200680561303;200730517187;200330902666;200680503390;200331064966;200620762948;200680692235;200150549982;200950484077;200330761107;200330453402;200150538152;200330921529;200620514934;200620402630
201950002855,200620587039;200950555783;200680620028;200950455333;200950755622;200150714358;200950514589;200950434506;200950598133;200950438057;200950732358;200150469987;200950518678;200950647148;200950777381;200950475293;200950458489;200950429181;200950641838;200730503089
201950003533,200920570901;200150469528;200920531008;200920531516;200800466970;200800462757;200150615333;200920642734;200800402852;200150442789;200150546502;200150537253;200920556741;200150547778;200920452441;200150535519;200920502890;200920501216;200150416828;200330742026
201330003531,200680479174;200680766915;200330745745;200950675446;200920539620;200920497539;200330533395;200920406893;200920408197;200920466640;200950627412;200150757967;200920427221;200920446986;200920575871;200360790681;200920582905;200150505683;200360537952;200330668812
201360003540,200920443491;200920556741;200920620033;200920512045;200920533552;200680427128;200920517430;200680615327;200920570234;200920466908;200610496274;200920676167;200150749921;200920456095;200620414730;200920488964;200610434859;200730519557;200680597021;200920615312
201620004447,200800477756;200680537451;200680718452;200330823073;200330745745;200150504336;200730438339;200150444880;200150429999;200920445830;200610403054;200150699770;200150443310;200150694138;200800476608;200150534266;200950675857;200331029248;200920590519;200150402047
201680003451,200360748388;200920421271;200331052604;200150449055;200920573096;200920570185;200150478898;200920570234;200800441890;200920405468;200150400800;200950421027;200150539109;200920588125;200920633644;200800421942;200680661907;200150529355;200920442562;200680668436
201920004215,200330402024;200330407040;200331030331;200680784500;200150443676;200920447059;200150613668;200330416457;200730469727;200330834095;200620767654;200150674260;200331044000;200920673871;200150422365;200330655886;200150514500;200360438513;200330735672;200680537451
201950004944,200920467865;200920433988;200150659622;200920617951;200610445261;200150511210;200610471663;200920648748;200610505293;200610517775;200800485191;200950490102;200610457513;200150684460;200150515086;200150685429;200920458444;200920401147;200620437235;200150543742
201150002731,200330621779;200620434490;200150504717;200920680772;200800438478;200920469721;200920633587;200330703921;200330424245;200920423039;200950463420;200620455340;200950606988;200800446066;200800442949;200730400442;200920419253;200330713935;200920449662;200330660672
201680001322,200920498299;200330918593;200920604348;200610466365;200920470399;200610447720;200610462522;200920677155;200150703021;200950609859;200610430478;200330858556;200920510965;200920547769;200150690133;200950721458;200620515116;200150606295;200920539738;200920577667
201360003865,200950537029;200150507203;200950493374;200920469196;200950518969;200610484944;200950597362;200150755613;200950561046;200950539207;200950507287;200150748506;200950619023;200950612694;200950694642;200950543338;200950467876;200950455258;200950497783;200150648922
201330000433,200330811850;200150524590;200150613625;200360639131;200620606484;200920498582;200330988011;200920630772;200920567526;200330752876;200680593961;200150483104;200150417219;200920424293;200150756443;200150468272;200330515970;200330780915;200330504031;200150548447
201730002849,200150670262;200330987253;200800468850;200330777995;200331052310;200950405411;200920626955;200920421351;200920574107;200150637474;200330570004;200920525149;200950766191;200330627175;200680532813;200330521851;200610525248;200610434859;200610442302;200920498064
201800000140,200920513833;200150449055;200150560930;200150547245;200950537524;200150553235;200150411650;200150632409;200920649285;200920458444;200950734314;200920464482;200150639137;200150606213;200950618684;200950510153;200950776895;200150490266;200800508814;200150432150
