201620002108,200620583998;200150605077;200150576820;200150472369;200150483429;200150484118;200150701277;200920557793;200730509358;200150643437;200150406547;200150537987;200330673050;200150654116;200150491048;200150462279;200920481709;200920581859;200920526405;200920675379
201800004109,200920427221;200330742026;200330451119;200920512431;200920424071;200150538910;200920636637;200800409944;200920592180;200680574065;200920505725;200920439376;200920512828;200800410766;200920495681;200920584423;200620435447;200800461101;200680668436;200150600692
201330004061,200920573096;200150696859;200610516906;200920656161;200920447426;200680499099;200920519445;200920414492;200330514779;200920523287;200920480979;200150460878;200920678692;200920418350;200610530590;200920527475;200920624104;200620759938;200920592727;200610447720
201330000348,200330900166;200920406977;200150473428;200920489533;200150459453;200800454694;200620584294;200150619584;200330473796;200610400343;200150495877;200950436589;200360450344;200680640159;200620676038;200330957514;200920438602;200920588916;200610535481;200620437410
201330004925,200920421271;200920655066;200920474892;200150564255;200620713869;200330745745;200150662515;200360589326;200920612615;200150656926;200800425404;200680494133;200920570528;200950473996;200920471133;200680668436;200920537714;200360413527;200800441890;200620708991
201950004021,200150509682;200920535648;200920488891;200150471807;200150402047;200150449055;200150733530;200150607326;200150507936;200150679096;200150580519;200150497517;200150590939;200150442131;200150734699;200150727732;200150677309;200150615647;200150599751;200150532858
201610003096,200150606295;200800446617;200680537451;200800524495;200920528050;200150413620;200610456629;200800512300;200920421271;200800475736;200330918593;200150554152;200950674600;200150411878;200920462399;200800470589;200920455332;200800425404;200950655932;200150432813
201330001698,200680432158;200330736722;200920676597;200330858556;200150505683;200920578246;200150598941;200150475265;200680455841;200680668436;200680560281;200680638944;200150757967;200150518839;200920624512;200620666622;200150556519;200330506047;200920518076;200920525328
201680003997,200330672479;200330527690;200680626858;200150511899;200730507160;200680661907;200330745745;200920563165;200620485865;200920687665;200330458875;200150466544;200920551952;200920638518;200920551549;200330941544;200330531684;200150627038;200360721569;200330412464
201330000033,200150627441;200150567736;200920522349;200920480573;200360667515;200920639370;200330683642;200920481508;200950618351;200730493894;200920569970;200920538521;200920503477;200920598903;200331061912;200330436425;200150603081;200150611985;200920530588;200920425169
201360001020,200920538894;200150708919;200950744919;200620612907;200800461101;200610434022;200680470297;200620419988;200330650049;200920616048;200920443237;200620710373;200680497210;200150746800;200331042343;200920594178;200950403771;200920632600;200150529724;200330438325
201920001534,200800511640;200331050130;200800492190;200610434859;200610444040;200150673066;200920565263;200150707811;200680717562;200920461739;200920529689;200920573980;200610493945;200610469915;200920576767;200920634453;200610535249;200610533880;200331032466;200920469251
201620001726,200330491760;200950406377;200610513682;200680469505;200730510981;200331016048;200150619584;200680729604;200150488245;200680471458;200150631875;200150638709;200150475265;200680544244;200150529724;200950741709;200360430466;200730472557;200360537161;200950516734
201920000599,200950567393;200150563224;200680670703;200150631875;200150560760;200920427945;200950720920;200330570004;200920564424;200150574421;200360560117;200150449055;200331017901;200150704607;200330573206;200920439202;200680534382;200150755303;200920660113;200950409526
201920003605,200150492823;200150473428;200150471407;200680401714;200150621071;200620704535;200920503825;200800452938;200150682135;200150457674;200331023783;200680408352;200330995108;200150701781;200620551070;200150618358;200150763091;200150564550;200150704942;200150412058
201920003914,200920578246;200920511671;200680668436;200920496322;200150556212;200950455451;200150505683;200920511597;200920667917;200920499418;200331007699;200360581525;200920623613;200610461847;200920498582;200920512431;200620405222;200920407126;200620767654;200610533147
201800004778,200150735536;200800526119;200680660076;200680721302;200920448580;200950782303;200920658513;200920483668;200920507997;200680435297;200920469196;200800429085;200150631875;200920616110;200680775442;200610501347;200920490923;200610411118;200920524201;200920615838
201620003624,200800412518;200610531834;200150445667;200950510073;200920539738;200610450298;200920558785;200920424293;200620728623;200950752730;200360491302;200150514051;200150439085;200950504200;200950749385;200920597084;200920627331;200680478863;200680761436;200950501624
201680002866,200610507847;200150537198;200620727226;200950455408;200800448040;200330650049;200150598606;200920570267;200800452418;200920445543;200150454727;200150721635;200680757379;200330472548;200920483747;200330422499;200920561698;200920577151;200920420606;200150745475
201620004582,200680405573;200150467407;200920506449;200680441911;200680561139;200150530989;200150425456;200680451549;200150542609;200920458899;200330968532;200920522009;200150618874;200150536743;200800501998;200330621865;200920674657;200800410019;200150461482;200150725671
201620002574,200920484628;200920648700;200800495394;200800421363;200920452957;200920522202;200610434542;200610513208;200920682268;200800409177;200800512127;200150754640;200610531970;200920441353;200920570547;200920582005;200610423600;200920465758;200150606295;200950557263
201360004247,200920545787;200680729297;200800505901;200920425169;200920469196;200920444451;200150638852;200610475171;200920474532;200920560091;200330687116;200920402663;200920626351;200150416007;200610466365;200920610907;200610533455;200150590079;200920494085;200920450234
201610001787,200920684621;200331062491;200920421271;200920492831;200920424293;200610418065;200920469196;200920523399;200610532885;200920665366;200620605559;200680600273;200920402337;200920420785;200150689177;200800452392;200150613750;200730510981;200610413116;200150468199
201360002202,200920488912;200680566090;200610517775;200680690603;200920486050;200920557372;200680778491;200950490481;200620735041;200150428278;200800529449;200950734260;200920570901;200950701162;200920560922;200920535648;200680436038;200920452870;200920570607;200360404800
201680002878,200330791813;200610495034;200950689297;200610431015;200610415889;200950546720;200330745745;200331021030;200330483478;200150726355;200950487730;200800474497;200920415636;200330850048;200680558422;200330741468;200330626570;200150508939;200150400800;200330848601
201360003335,200150515086;200610513411;200330918593;200150683755;200150581087;200150606295;200150606143;200920660113;200620756682;200150740046;200331037327;200330562292;200150761458;200920589431;200150518835;200920547458;200920407551;200920463128;200150557563;200920535518
201330004095,200330509581;200620404247;200150445667;200620701651;200680666663;200330527861;200620606245;200330665180;200330614145;200950597647;200680534213;200330914250;200620768233;200330892655;200620651004;200330731980;200360680945;200360429973;200950549583;200680778869
201620000828,200950670749;200150593083;200680514667;200150593077;200920548567;200920611698;200920494918;200920627380;200920586589;200150515086;200920474532;200150754640;200800527268;200150467183;200920480573;200920556741;200920594092;200150509787;200920583917;200920458444
201360002256,200610465383;200150732262;200920514723;200730485390;200800464671;200360446245;200920679522;200610529170;200730408914;200150505683;200920645567;200150589660;200680443145;200800492727;200150606295;200680783801;200920563096;200620582553;200920680970;200920580567
201330000187,200330410254;200920482326;200330986876;200150400981;200150499332;200920575218;200150556241;200150515086;200331038717;200920671806;200950545674;200800488020;200150622435;200920687538;200920655236;200680757350;200920506973;200800461101;200150500770;200150747548
201950002099,200920438282;200800467398;200920441662;200920490436;200730497654;200610475171;200680574065;200920594092;200920430705;200920469196;200150446644;200680575205;200950770167;200150624756;200150470862;200150552246;200920666151;200360712239;200920538110;200920442129
201920001758,200620756604;200920433011;200150439997;200680668436;200150729001;200330988011;200150434250;200150515902;200150757967;200920464482;200150728215;200330939483;200150641267;200150718951;200150403051;200150608712;200150678780;200920551549;200800438666;200330572454
201950003422,200920619214;200150732262;200920524208;200920640856;200920678158;200920595925;200950419213;200331007699;200920539738;200920421271;200330918593;200610465383;200680634193;200920482444;200920447307;200950676546;200330883760;200680631527;200620556712;200950560428
