201620001421,200920551790;200920469601;200920422106;200150682721;200920468354;200920587332;200920624372;200150707811;200330710834;200920615419;200920457408;200920486762;200330542983;200920518151;200150483429;200920650747;200920401175;200920501384;200150752494;200150412453
201680000873,200150457790;200150690907;200150622663;200620471644;200150478834;200920660239;200150718951;200330530748;200330639716;200150563971;200150572418;200330777785;200330707128;200330572454;200920498582;200330455546;200680501367;200150592247;200920434020;200150466517
201360000390,200920558179;200610466365;200800511899;200920450114;200610403535;200800445284;200920598152;200920563491;200920615095;200920550656;200920485454;200920547769;200920444451;200680427678;200950421149;200920476638;200920663520;200920453045;200920476255;200800467398
201680000355,200150741553;200150754882;200680553876;200330413877;200331019794;200150427566;200610465383;200950747737;200680404610;200330961911;200680569524;200150739063;200680763321;200150458519;200150726449;200330497593;200331009612;200680462692;200800440651;200150662515
201360003966,200330639716;200610484781;200950670478;200950616129;200620627871;200330986065;200680757582;200920428988;200920558772;200920429932;200330573206;200360475030;200620434490;200920485367;200950557650;200950531928;200920553975;200920480426;200950484146;200610475171
201680001929,200920431819;200920468823;200800461101;200920596294;200920647403;200920526334;200150743005;200610486065;200800450032;200920541074;200800426798;200920431722;200150518984;200920495760;200920574929;200920551557;200920638653;200920400631;200610459812;200920473010
201680004880,200920479529;200920484667;200920447589;200920604384;200920422731;200920521327;200800516466;200920523143;200920402671;200920549650;200150519647;200920575218;200920431698;200920544833;200920463727;200920426273;200920461957;200610466322;200920596737;200920611222
201680001893,200920408726;200950540385;200150619810;200680757816;200950455408;200150667447;200680615327;200150404734;200150679418;200800473615;200920430619;200800484726;200800447600;200150674776;200150740317;200920637661;200920658937;200920482234;200150422559;200800519451
201330001055,200620620600;200950770960;200150479641;200920543608;200920673694;200730507361;200680758862;200680498515;200920660113;200800477700;200680786948;200680734467;200150611943;200680535001;200150558821;200730419170;200330494328;200680701164;200680529883;200680601378
201680000387,200920472478;200331048268;200920640077;200920412340;200150524121;200610448892;200800402852;200920642734;200330620021;200920416918;200610436993;200730430676;200150533073;200800425404;200920627440;200950426482;200680576086;200610443844;200950451010;200620562261
201360001888,200680718778;200730485611;200920421271;200920570901;200330693107;200150454727;200620735041;200330445272;200800455624;200800507251;200330651973;200610456490;200730472853;200330533395;200680575123;200150571562;200920497539;200620476040;200680785886;200620689358
201360000512,200150452184;200150757216;200330577613;200950573087;200680540485;200330918593;200950747737;200610429510;200950413502;200610438698;200800452572;200920425169;200730507733;200950580100;200150516341;200610414789;200950531928;200680780382;200920543317;200150736322
201330003035,200150595581;200150596969;200150525245;200150524590;200150590053;200150551486;200150562439;200150503160;200150406845;200150704844;200150485863;200150756767;200150666295;200150755303;200150500792;200150424216;200150537714;200150439058;200150544466;200150763415
201360002370,200920475597;200360499758;200330616907;200360762819;200920535648;200150422365;200800456362;200330560632;200680790379;200150400883;200150755303;200330698273;200610405479;200150563661;200150516300;200620404182;200610508542;200920485428;200800422724;200331038462
201920003139,200150403911;200150596960;200680487494;200330954115;200330675307;200920488226;200800410818;200620401535;200920577395;200620471644;200920473767;200920413287;200920456484;200331007699;200920633256;200680758295;200920624919;200330672586;200680778491;200920490099
201330000031,200730483676;200920429850;200620774173;200800496946;200620401682;200920625250;200800496641;200610518244;200800451833;200920640640;200610439115;200920470640;200920676319;200920611271;200800452418;200610472988;200920575211;200920447466;200920565953;200360777611
201920003917,200920632986;200620756682;200920666044;200620649167;200920490375;200920523812;200920551318;200920572289;200150449055;200680617150;200330883760;200800467659;200920626587;200920605567;200950441953;200920602305;200920414335;200150752120;200920512128;200920450757
201330001011,200730516141;200680763321;200610438269;200730445284;200330767975;200330769311;200330408914;200360517155;200920557392;200150568074;200360451042;200150492823;200330918593;200330472548;200950419213;200330811683;200620403887;200920570607;200680780517;200680671136
201920004552,200360549168;200920433728;200680770869;200920676531;200620756682;200920592722;200950406377;200920458444;200150727102;200920556741;200920538012;200150590068;200680786914;200730475589;200620444098;200920425875;200610451393;200330402032;200150619039;200950421027
201610002616,200920421271;200920465445;200610520414;200920680019;200920413287;200920445719;200920568210;200920555841;200920434731;200920433420;200150719853;200150453441;200920603385;200920427221;200360754467;200610470997;200610520078;200950617392;200920535728;200920667025
201680002724,200150666871;200610417550;200620558583;200950781145;200680406364;200360571119;200360648633;200360563339;200150588239;200150498417;200950684841;200330401307;200950625085;200620768233;200360533193;200330989565;200920512241;200620434490;200920603020;200950620440
201800003215,200920413083;200920539255;200920586991;200920530168;200920470454;200800473066;200920579712;200950415831;200150554835;200920400528;200920672287;200920491631;200920595525;200800464854;200920474392;200800525996;200150562449;200920611559;200920491306;200920683370
201800002212,200800402852;200680537451;200920615952;200610485124;200920419873;200920415490;200620434490;200920638720;200950549757;200920451168;200950462027;200680682286;200920469196;200920650451;200680455841;200150689776;200920557340;200610415145;200920526334;200950495095
201800001077,200920422261;200610514130;200610491577;200920688622;200610529215;200920458444;200610530867;200680668436;200610530789;200150529355;200610451393;200610521389;200920428504;200620656306;200610436474;200610485592;200610431473;200610453245;200920605149;200330835139
201680003072,200950405553;200800521713;200620761438;200950665421;200920541717;200800519161;200800464366;200680629742;200950557528;200330618446;200800491473;200150725601;200800422676;200620470832;200150737502;200800486712;200610490827;200950558933;200800456451;200800523468
201680001660,200150599653;200920648104;200610412010;200920504716;200150484231;200920557339;200610500405;200920492857;200920652826;200610521923;200920424407;200610482889;200920400321;200150415049;200800466970;200800530437;200610416716;200920646317;200920492088;200800467013
201330002564,200920402108;200150697725;200920472684;200920500340;200150583593;200920489411;200920640412;200150437496;200920677926;200680427678;200360408050;200680527319;200920529098;200620406058;200360533193;200920478952;200150549350;200680455841;200620672816;200920542827
201680001878,200620606006;200950456692;200920600124;200920421271;200950409210;200950412864;200360439569;200620762948;200950490481;200620515454;200360648791;200950406946;200360677481;200620454177;200620696761;200950505357;200950548382;200680527283;200620488354;200950567074
201610001810,200800446406;200800445674;200360684142;200150537253;200330994142;200950550041;200150732262;200800464671;200950457934;200680435868;200330795104;200950608608;200360400070;200920501992;200360577356;200620550703;200330904701;200800488609;200680623385;200950470007
201920003366,200920484822;200330543156;200150714369;200920548932;200920508002;200950686259;200920675286;200920688185;200950406377;200920506973;200920416591;200150722027;200920536534;200920597681;200610501930;200920481832;200920631797;200920510801;200920549452;200150756428
201330004746,200330977480;200330474276;200330757900;200330829710;200680756821;200330981904;200950600713;200610536507;200360589326;200610506014;200330403173;200950499529;200330987932;200610406768;200150645523;200920485428;200920576697;200330461344;200620753016;200950673555
201330003693,200360589888;200150721275;200620420720;200330705577;200360409897;200360525040;200330655965;200150754183;200330401210;200360468623;200360421936;200620730558;200360753046;200330610844;200331038499;200150449055;200330738371;200360678840;200950513357;200150584981
201330000603,200920660113;200800435663;200920659929;200920412413;200331050130;200800429085;200920481089;200920449733;200680633480;200610405416;200800515138;200920493105;200920667468;200610453245;200800462995;200920500088;200800506595;200920581695;200680646123;200150428623
201620003459,200920452447;200610504611;200920594094;200920566985;200920400108;200920639470;200920527426;200920675286;200920433751;200920630199;200920435891;200920477762;200800418449;200920417857;200920685037;200920570300;200920507858;200920531516;200920622835;200920423598
201620001749,200920492390;200920655964;200920433988;200920526334;200800461101;200920478207;200920610907;200331064208;200920599416;200920503530;200920545156;200610473875;200920641540;200920543317;200920544273;200920556391;200920684872;200920482444;200920667083;200920680822
201360003195,200920406875;200150601744;200680555219;200950747737;200150730432;200150500033;200950406766;200610409224;200610429626;200360411231;200680455841;200150631587;200680655269;200680646625;200800471185;200920603469;200680668436;200620404357;200950750407;200680698318
201330004955,200920418666;200920543115;200150697440;200150564255;200150470128;200610411035;200920451641;200920599809;200800463516;200920485428;200610462350;200800442794;200610477419;200150600692;200610512453;200330413522;200920405468;200800420375;200920686548;200920619214
201680001448,200610520078;200920492857;200950625085;200150558658;200620516554;200330972954;200150755303;200800400704;200150685915;200620735847;200620465788;200620518709;200150741635;200680763321;200620457586;200620490725;200150407193;200150474783;200950580364;200150429650
201680002127,200920565263;200610510410;200331003858;200920469196;200610467934;200920538012;200920660113;200920415599;200680600273;200680779280;200800507536;200920572898;200610513275;200610490996;200610497024;200920553427;200920480365;200920677985;200331037327;200610486020
201680002223,200330686309;200920499069;200150515086;200920533466;200920673449;200920503221;200920671572;200331050130;200920551557;200330413731;200150536775;200920452694;200950601637;200920452258;200610535328;200920611235;200610485143;200920424372;200920469196;200920592722
201950000206,200950755622;200920433988;200610474797;200950770167;200920445700;200150422111;200620587039;200680786538;200920534298;200800446406;200920511671;200920495632;200920538900;200920531362;200920575779;200920681501;200920561805;200920687880;200950714268;200920516436
201150003875,200950478483;200950570898;200680697374;200950694235;200950685675;200920407295;200330495493;200950444011;200950513255;200330784003;200150644061;200920556741;200950683642;200950528106;200620519991;200330648192;200680550549;200920536367;200150514053;200950732629
201610002805,200680785886;200620587039;200330981920;200150442556;200920464830;200330738865;200150505883;200150623247;200920408025;200920512026;200920581907;200150537253;200150620843;200950484244;200150475958;200680455841;200680693088;200620654863;200360614991;200150556212
201680003370,200150481952;200800434869;200330952315;200610465383;200920517420;200330918593;200331037327;200150708798;200360712239;200920604406;200610475236;200330961002;200330782224;200610432081;200920548651;200610424818;200610482041;200610447720;200920573816;200680624490
201680003077,200920526267;200950612265;200800518060;200920577702;200800426256;200680633375;200920456519;200920510122;200920569718;200920596737;200920569194;200920545029;200920550243;200920660113;200920498654;200920511916;200920552505;200920438098;200920439565;200950590750
