201360003802,200150666871;200950434878;200330692596;200330582451;200330924290;200610401110;200680573174;200360726517;200150639279;200680461744;200330405279;200950455451;200150409665;200150445901;200331062491;200920539247;200330623119;200360748762;200150400883;200950531928
201680004071,200150515902;200920426570;200150518839;200150636171;200920433988;200150467447;200920410546;200920616514;200920456988;200150592801;200150606295;200620752914;200150599811;200150618358;200150733652;200150586475;200920458444;200150626350;200920588542;200920608859
201950004666,200920662160;200920405468;200330799308;200920542086;200330690634;200150729335;200330988011;200920651117;200920413119;200920617171;200800414161;200150416227;200330725053;200920481448;200330678097;200150593973;200920656690;200920422030;200920533074;200150608712
201800004587,200920530978;200800419586;200920550129;200920660113;200150461240;200800429797;200920461739;200920567881;200330412464;200920625832;200330672479;200920649678;200800509116;200330790731;200920449733;200800487460;200680620506;200920687274;200330467517;200330731906
201920000002,200150659172;200150638305;200150697971;200150439113;200330865331;200150599653;200150570832;200150620872;200920469196;200150487628;200150652893;200150494345;200730437411;200610406260;200150446410;200150699784;200150413620;200150704898;200150531540;200150757350
201330000313,200920632763;200150593077;200330745745;200330499862;200610428372;200330697703;200920544941;200150640619;200150588253;200920439744;200920469196;200730427950;200920594092;200150531816;200920570185;200150582262;200920564424;200920515637;200150714002;200920619291
201360002119,200150520141;200680757350;200330406637;200920568866;200610529170;200680733903;200680758862;200920573980;200150597851;200950471143;200730521068;200150468955;200920471084;200620658962;200920400086;200330402103;200800438666;200920641540;200330829775;200920444953
201950002910,200150482989;200150409650;200150751338;200150618370;200330585408;200150722604;200150682994;200150587169;200150510154;200150551534;200620756604;200150574944;200680566090;200360573134;200150422052;200150572558;200150699386;200150505165;200150665796;200150517493
201330002177,200150653637;200920512241;200150471874;200680529002;200150654451;200680772682;200360726743;200150691324;200330536649;200920604645;200150580657;200150540052;200150578972;200150587902;200360411580;200920420516;200150626785;200150543742;200150637391;200150455347
201330000428,200950565040;200920533767;200610536651;200620776361;200620502880;200150756935;200620655331;200950563960;200610449028;200610417072;200620735847;200920583917;200360757916;200920570607;200150445667;200620560511;200360430312;200610450537;200330795104;200950484244
